year,round,category_encoded,institute_type_encoded,actual_closing_rank,predicted_closing_rank,residual,abs_error,pct_error
2025,2,0,1,7157.0,6712,444.65176556530423,444.65176556530423,6.212823327725363
2025,3,0,1,7157.0,7097,60.44229791619182,60.44229791619182,0.8445200211847397
2025,4,0,1,7157.0,7078,78.69803791936101,78.69803791936101,1.0995953321134695
2025,5,0,1,7157.0,7075,81.71994842479216,81.71994842479216,1.1418184773619138
2025,6,0,1,7310.0,7385,-74.85824289368793,74.85824289368793,1.024052570365088
2025,1,1,1,11589.0,11117,472.17237165601364,472.17237165601364,4.074315054413786
2025,2,1,1,14788.0,12504,2284.417806791731,2284.417806791731,15.447780678872943
2025,3,1,1,14812.0,15076,-264.4944762297346,264.4944762297346,1.7856769931794125
2025,4,1,1,14812.0,15054,-241.6583869418755,241.6583869418755,1.6315040976362105
2025,5,1,1,14812.0,15078,-265.718072788437,265.718072788437,1.793937839511457
2025,6,1,1,15149.0,15239,-90.0227276625701,90.0227276625701,0.5942486478485056
2025,1,2,1,32881.0,30399,2481.6468065261724,2481.6468065261724,7.5473580685689985
2025,2,2,1,37220.0,34035,3184.6967765067457,3184.6967765067457,8.556412618234138
2025,3,2,1,38336.0,38265,70.53480294765905,70.53480294765905,0.18399103440019576
2025,4,2,1,38336.0,39270,-933.7258043159309,933.7258043159309,2.4356370104234424
2025,5,2,1,38336.0,39346,-1010.495936591069,1010.495936591069,2.6358929898556682
2025,6,2,1,39727.0,38996,731.2488445110721,731.2488445110721,1.8406847849348607
2025,1,3,1,6991.0,7545,-553.7456359144289,553.7456359144289,7.92083587347202
2025,2,3,1,7619.0,7531,87.53284468327638,87.53284468327638,1.148875766941546
2025,3,3,1,7619.0,7778,-159.2780136852707,159.2780136852707,2.0905369954753996
2025,4,3,1,7619.0,7738,-119.43730327144658,119.43730327144658,1.5676244030902557
2025,5,3,1,7619.0,7735,-115.51631613559857,115.51631613559857,1.5161611252867644
2025,6,3,1,7619.0,7807,-187.52626886662893,187.52626886662893,2.461297661984892
2025,1,4,1,3380.0,3971,-591.2992488014852,591.2992488014852,17.494060615428555
2025,2,4,1,3425.0,3826,-401.0135976906149,401.0135976906149,11.70842620994496
2025,3,4,1,3803.0,3994,-190.94645696114276,190.94645696114276,5.020942859877538
2025,4,4,1,3803.0,4023,-220.4684306696031,220.4684306696031,5.797224051264872
2025,5,4,1,3803.0,4020,-217.10485450937813,217.10485450937813,5.70877871441962
2025,6,4,1,3820.0,4059,-238.75473046756588,238.75473046756588,6.250123834229473
2025,1,0,1,8104.0,7824,280.3323491187093,280.3323491187093,3.4591849595102335
2025,2,0,1,8285.0,8380,-94.6528775694369,94.6528775694369,1.142460803493505
2025,3,0,1,8285.0,8374,-89.2684203416411,89.2684203416411,1.0774703722587942
2025,4,0,1,8285.0,8369,-83.6185022910413,83.6185022910413,1.0092758272907822
2025,5,0,1,8881.0,8367,513.5187249895298,513.5187249895298,5.782217374051681
2025,6,0,1,9270.0,9097,172.6527121893414,172.6527121893414,1.8624888046315144
2025,1,0,1,6553.0,6435,118.33249841151246,118.33249841151246,1.805775956226346
2025,1,0,1,274.0,299,-24.878593172413503,24.878593172413503,9.079778530077922
2025,2,0,1,6762.0,6750,11.616883111188145,11.616883111188145,0.17179655591819204
2025,2,0,1,274.0,298,-24.48822280204314,24.48822280204314,8.937307591986547
2025,3,0,1,6941.0,6745,196.4547087243418,196.4547087243418,2.8303516600539087
2025,3,0,1,274.0,298,-23.900603754424083,23.900603754424083,8.722848085556233
2025,4,0,1,6941.0,6744,196.87872740820512,196.87872740820512,2.836460559115475
2025,4,0,1,274.0,298,-23.866992643312983,23.866992643312983,8.710581256683572
2025,5,0,1,6941.0,6749,191.86281831729593,191.86281831729593,2.764195624798962
2025,5,0,1,274.0,298,-23.963103754424083,23.963103754424083,8.745658304534338
2025,6,0,1,7097.0,6850,247.09674825588263,247.09674825588263,3.481707034745422
2025,6,0,1,274.0,298,-24.013103754424094,24.013103754424094,8.763906479716823
2025,1,1,1,17148.0,15878,1270.046091683047,1270.046091683047,7.406380287398222
2025,2,1,1,19343.0,18183,1160.2088549103428,1160.2088549103428,5.998081243397316
2025,3,1,1,19343.0,19269,74.40747331868624,74.40747331868624,0.3846739043513739
2025,4,1,1,19343.0,19225,118.04422632798742,118.04422632798742,0.6102684502299923
2025,5,1,1,19464.0,19399,64.94966766742436,64.94966766742436,0.33369126421816875
2025,6,1,1,19789.0,19540,249.34739036437531,249.34739036437531,1.2600302711828557
2025,1,1,1,12492.0,13174,-682.053734344041,682.053734344041,5.459924226257132
2025,1,1,1,619.0,698,-78.67151931036778,78.67151931036778,12.709453846586072
2025,2,1,1,14504.0,14348,156.26203202295255,156.26203202295255,1.0773719803016584
2025,2,1,1,619.0,701,-82.13136388708733,82.13136388708733,13.268394812130424
2025,3,1,1,14687.0,14789,-101.75420869798654,101.75420869798654,0.6928181977121709
2025,3,1,1,619.0,707,-87.83559458694288,87.83559458694288,14.189918350071547
2025,4,1,1,14687.0,14810,-123.3677825315608,123.3677825315608,0.8399794548346211
2025,4,1,1,619.0,705,-86.33305670815514,86.33305670815514,13.947182020703577
2025,5,1,1,14687.0,14813,-125.98653253156044,125.98653253156044,0.857809849060805
2025,5,1,1,619.0,709,-90.46916781926632,90.46916781926632,14.615374445761924
2025,6,1,1,16082.0,15547,534.7728492601145,534.7728492601145,3.325288205820884
2025,6,1,1,619.0,713,-93.81738210498054,93.81738210498054,15.156281438607518
2025,1,2,1,47940.0,44585,3355.4786588904535,3355.4786588904535,6.999329701481964
2025,1,2,1,1860.0,1897,-36.74918099647243,36.74918099647243,1.9757624191651846
2025,2,2,1,52032.0,44880,7152.13259076875,7152.13259076875,13.745642279306484
2025,2,2,1,2859.0,3323,-463.68350198412827,463.68350198412827,16.21838062204016
2025,3,2,1,52032.0,44693,7339.035788520079,7339.035788520079,14.104850454566572
2025,3,2,1,2859.0,2363,495.7678439153442,495.7678439153442,17.3406031449928
2025,4,2,1,53597.0,44708,8889.441559022722,8889.441559022722,16.585707332542345
2025,4,2,1,2859.0,2363,495.76804232804216,495.76804232804216,17.340610084926272
2025,5,2,1,55390.0,44782,10607.61674420791,10607.61674420791,19.150779462372107
2025,5,2,1,2859.0,2369,490.2924867724869,490.2924867724869,17.149090128453544
2025,6,2,1,58786.0,48668,10117.798324488758,10117.798324488758,17.211237921424758
2025,6,2,1,2859.0,2375,483.7505423280427,483.7505423280427,16.920270805457946
2025,1,2,1,37105.0,37389,-283.70379054549994,283.70379054549994,0.7645971986133943
2025,1,2,1,1324.0,1713,-388.6398935786426,388.6398935786426,29.353466282374818
2025,2,2,1,39204.0,38921,282.55138685239217,282.55138685239217,0.7207208112753601
2025,2,2,1,1324.0,1756,-431.9975192400186,431.9975192400186,32.62821142296213
2025,3,2,1,40207.0,39090,1117.083804180431,1117.083804180431,2.7783316441923818
2025,3,2,1,1324.0,1758,-433.9527970177958,433.9527970177958,32.775891013428684
2025,4,2,1,40207.0,39166,1041.4803357738274,1041.4803357738274,2.590296057337845
2025,4,2,1,1324.0,1757,-432.50279701779573,432.50279701779573,32.66637439711448
2025,5,2,1,40855.0,39416,1439.0736823346742,1439.0736823346742,3.522393054301002
2025,5,2,1,1324.0,1757,-432.50279701779573,432.50279701779573,32.66637439711448
2025,6,2,1,44137.0,39513,4623.5979548214455,4623.5979548214455,10.475560085237886
2025,6,2,1,1324.0,1756,-432.0812692400182,432.0812692400182,32.634536951663
2025,1,3,1,8589.0,8938,-348.8680089567624,348.8680089567624,4.0618000809961865
2025,2,3,1,9230.0,8997,233.39916800966603,233.39916800966603,2.5287017119140414
2025,3,3,1,9230.0,9239,-8.732655702646298,8.732655702646298,0.09461165441653627
2025,4,3,1,9230.0,9234,-3.778821377249187,3.778821377249187,0.04094064330714179
2025,5,3,1,9230.0,9236,-5.581797567723697,5.581797567723697,0.06047451319310614
2025,6,3,1,9230.0,9270,-39.66669187336265,39.66669187336265,0.429758308487136
2025,1,3,1,6685.0,6818,-132.7850765937601,132.7850765937601,1.9863137859949154
2025,2,3,1,7725.0,7494,230.85755110060563,230.85755110060563,2.988447263438261
2025,3,3,1,7725.0,7894,-168.7633432568109,168.7633432568109,2.1846387476609825
2025,4,3,1,7725.0,7856,-131.400448415744,131.400448415744,1.7009766785209577
2025,5,3,1,7725.0,7857,-131.68204069570857,131.68204069570857,1.70462188602859
2025,6,3,1,7976.0,7936,39.85449389450059,39.85449389450059,0.49968021432423004
2025,1,4,1,4444.0,4553,-108.85336877269765,108.85336877269765,2.4494457419598934
2025,2,4,1,4444.0,4482,-38.274023008331824,38.274023008331824,0.8612516428517512
2025,3,4,1,4444.0,4482,-37.7863754084683,37.7863754084683,0.8502784745379907
2025,4,4,1,4444.0,4480,-35.95956154103078,35.95956154103078,0.8091710517783703
2025,5,4,1,4444.0,4480,-35.95956154103078,35.95956154103078,0.8091710517783703
2025,6,4,1,4444.0,4484,-40.100867960439246,40.100867960439246,0.9023597650863916
2025,1,4,1,3039.0,2947,91.77026190899915,91.77026190899915,3.0197519548864475
2025,2,4,1,3356.0,3182,174.32844836542563,174.32844836542563,5.1945306425931355
2025,3,4,1,3425.0,3290,134.58739184407568,134.58739184407568,3.929558885958414
2025,4,4,1,3425.0,3342,83.31662437088835,83.31662437088835,2.4326021714127988
2025,5,4,1,3497.0,3589,-92.21692940442244,92.21692940442244,2.637029722745852
2025,6,4,1,3497.0,3637,-139.94210707528464,139.94210707528464,4.001776010159698
2025,1,0,1,8143.0,8341,-197.64529441184095,197.64529441184095,2.4271803317185427
2025,2,0,1,8143.0,8362,-218.85084411588468,218.85084411588468,2.687594794496926
2025,3,0,1,8143.0,8282,-138.94261239592197,138.94261239592197,1.706282849022743
2025,4,0,1,8143.0,8278,-134.81714668038512,134.81714668038512,1.6556201237920316
2025,5,0,1,9407.0,9598,-190.6545210286331,190.6545210286331,2.0267303181527914
2025,6,0,1,10040.0,10066,-26.39818250332246,26.39818250332246,0.2629301046147655
2025,1,0,1,7290.0,7377,-86.61740650633419,86.61740650633419,1.188167441787849
2025,2,0,1,7380.0,7692,-311.9299497474276,311.9299497474276,4.226693086008504
2025,3,0,1,7662.0,7600,61.50501488904774,61.50501488904774,0.8027279416477127
2025,4,0,1,7662.0,7744,-82.1475936238212,82.1475936238212,1.0721429603735473
2025,5,0,1,7662.0,7745,-82.99235501983094,82.99235501983094,1.0831682983533142
2025,6,0,1,8430.0,8068,361.6550090396622,361.6550090396622,4.290095006401687
2025,1,1,1,16667.0,14634,2033.0584607540222,2033.0584607540222,12.198106802388086
2025,2,1,1,19424.0,17463,1960.5078381684762,1960.5078381684762,10.093224043289108
2025,3,1,1,19464.0,19426,37.61798887197074,37.61798887197074,0.1932695688037954
2025,4,1,1,19464.0,19421,42.7050057489505,42.7050057489505,0.21940508502337905
2025,5,1,1,20243.0,19414,829.3706505902228,829.3706505902228,4.097073806205715
2025,6,1,1,20647.0,20340,306.57406682298824,306.57406682298824,1.484835892977131
2025,1,1,1,14676.0,14423,253.25463368370401,253.25463368370401,1.725638005476315
2025,1,1,1,887.0,906,-19.225304785656817,19.225304785656817,2.167452625214974
2025,2,1,1,16318.0,16048,269.82602641928133,269.82602641928133,1.6535483908523183
2025,2,1,1,887.0,908,-21.196045526397597,21.196045526397597,2.3896330920403153
2025,3,1,1,16635.0,16151,484.24341635947894,484.24341635947894,2.9109913817822597
2025,3,1,1,887.0,909,-22.376832563434846,22.376832563434846,2.522754516734481
2025,4,1,1,16635.0,16175,460.27077326183644,460.27077326183644,2.7668817148291938
2025,4,1,1,887.0,909,-22.376832563434846,22.376832563434846,2.522754516734481
2025,5,1,1,16708.0,16175,533.2707732618364,533.2707732618364,3.1917092007531513
2025,5,1,1,887.0,909,-22.376832563434846,22.376832563434846,2.522754516734481
2025,6,1,1,18198.0,17632,566.056757376773,566.056757376773,3.110543781606622
2025,6,1,1,887.0,909,-22.14262621422847,22.14262621422847,2.4963501932613834
2025,1,2,1,44981.0,44546,434.5902553947162,434.5902553947162,0.9661640590354065
2025,1,2,1,1084.0,1391,-306.54296067358587,306.54296067358587,28.278870910847402
2025,2,2,1,55390.0,46566,8824.401759207969,8824.401759207969,15.93139873480406
2025,2,2,1,1084.0,1420,-335.6941511497762,335.6941511497762,30.968095124518097
2025,3,2,1,57252.0,46681,10571.489636192098,10571.489636192098,18.46483902080643
2025,3,2,1,1084.0,1424,-339.74523249898243,339.74523249898243,31.341811116142292
2025,4,2,1,57391.0,46754,10637.34433771039,10637.34433771039,18.534864939991273
2025,4,2,1,1084.0,1406,-321.86297059422077,321.86297059422077,29.692155958876455
2025,5,2,1,58530.0,46796,11733.633655892212,11733.633655892212,20.04721280692331
2025,5,2,1,1084.0,1405,-320.9376233719986,320.9376233719986,29.606791823985112
2025,6,2,1,61788.0,46764,15023.889145310197,15023.889145310197,24.315221637389456
2025,6,2,1,1084.0,1415,-330.8912741656493,330.8912741656493,30.52502529203407
2025,1,2,1,43961.0,40008,3953.114605392475,3953.114605392475,8.992321842980084
2025,1,2,1,1957.0,2015,-58.14249509669821,58.14249509669821,2.971001282406654
2025,2,2,1,45251.0,41827,3423.9412070662293,3423.9412070662293,7.5665536829379
2025,2,2,1,1957.0,2025,-68.10324575807363,68.10324575807363,3.479981898726297
2025,3,2,1,45513.0,42126,3386.9370195047377,3386.9370195047377,7.441691427734357
2025,3,2,1,1957.0,2025,-68.4498892765921,68.4498892765921,3.497694904271441
2025,4,2,1,46271.0,42115,4156.462757696834,4156.462757696834,8.982867795588671
2025,4,2,1,1957.0,2048,-90.56812671045464,90.56812671045464,4.627906321433553
2025,5,2,1,46271.0,42068,4203.48717767038,4203.48717767038,9.084496072421992
2025,5,2,1,1957.0,2048,-90.56812671045464,90.56812671045464,4.627906321433553
2025,6,2,1,51448.0,47022,4425.625346744993,4425.625346744993,8.602132924010638
2025,6,2,1,1957.0,2043,-86.39915514960785,86.39915514960785,4.414877626449047
2025,1,3,1,8796.0,7784,1012.3699064651746,1012.3699064651746,11.509435043942412
2025,2,3,1,10175.0,10196,-21.061036315315505,21.061036315315505,0.20698807189499266
2025,3,3,1,10175.0,10223,-48.38045503093781,48.38045503093781,0.4754835875276443
2025,4,3,1,10175.0,10216,-40.876018272556394,40.876018272556394,0.4017299093125935
2025,5,3,1,10175.0,10216,-40.876018272556394,40.876018272556394,0.4017299093125935
2025,6,3,1,10175.0,10207,-31.894821239764497,31.894821239764497,0.31346261660702207
2025,1,3,1,8274.0,7736,538.282138706777,538.282138706777,6.5057062932895455
2025,2,3,1,8957.0,8945,12.025673147107227,12.025673147107227,0.13426005523174306
2025,3,3,1,9215.0,9162,53.076318862575135,53.076318862575135,0.5759774157631594
2025,4,3,1,9298.0,9308,-10.426039342164586,10.426039342164586,0.11213206433818654
2025,5,3,1,9298.0,9402,-104.48910309694111,104.48910309694111,1.123780416185643
2025,6,3,1,9399.0,9537,-138.0348263107553,138.0348263107553,1.4686118343521153
2025,1,4,1,4379.0,4397,-18.1455724925263,18.1455724925263,0.4143770836384174
2025,2,4,1,4379.0,4392,-12.503499288964122,12.503499288964122,0.2855332105266984
2025,3,4,1,4379.0,4389,-10.429105865978272,10.429105865978272,0.23816181470605785
2025,4,4,1,4379.0,4390,-10.693031533807698,10.693031533807698,0.2441888909296117
2025,5,4,1,4379.0,4390,-10.693031533807698,10.693031533807698,0.2441888909296117
2025,6,4,1,4379.0,4415,-36.36471618756059,36.36471618756059,0.8304342586791639
2025,1,4,1,3409.0,3705,-296.28222815961726,296.28222815961726,8.691177124072082
2025,2,4,1,3704.0,3888,-184.40961088466656,184.40961088466656,4.978661200989918
2025,3,4,1,3704.0,3844,-139.74337039087322,139.74337039087322,3.7727691790192557
2025,4,4,1,3704.0,3840,-136.36939332224574,136.36939332224574,3.6816790853738053
2025,5,4,1,3704.0,3836,-131.6610837168514,131.6610837168514,3.554564895163375
2025,6,4,1,3741.0,3863,-121.80764806251773,121.80764806251773,3.256018392475748
2025,1,0,1,6261.0,6353,-92.11079236492515,92.11079236492515,1.4711833950634907
2025,2,0,1,7501.0,7570,-69.48539263922248,69.48539263922248,0.9263483887378015
2025,3,0,1,7765.0,7791,-26.265978785076186,26.265978785076186,0.33826115627915243
2025,4,0,1,7765.0,7809,-43.86166070382387,43.86166070382387,0.5648636278663731
2025,5,0,1,7765.0,7809,-43.86166070382387,43.86166070382387,0.5648636278663731
2025,6,0,1,7765.0,7821,-56.39871557966762,56.39871557966762,0.7263195824812315
2025,1,0,1,5417.0,5246,171.11975572806477,171.11975572806477,3.1589395556223887
2025,2,0,1,5753.0,5814,-61.40751074165746,61.40751074165746,1.0673998043048403
2025,3,0,1,5936.0,5901,34.941083260416235,34.941083260416235,0.5886301088345053
2025,4,0,1,6050.0,6005,45.271176666962674,45.271176666962674,0.7482839118506227
2025,5,0,1,6050.0,6086,-35.69557357965368,35.69557357965368,0.5900094806554328
2025,6,0,1,6464.0,6431,32.98147143167171,32.98147143167171,0.5102331595246242
2025,1,1,1,17870.0,19241,-1371.3770214597862,1371.3770214597862,7.674185906322251
2025,2,1,1,19554.0,18745,809.0162065252625,809.0162065252625,4.137343799351859
2025,3,1,1,19830.0,19572,257.8903802305249,257.8903802305249,1.3005062038856525
2025,4,1,1,19830.0,19819,11.320716444202844,11.320716444202844,0.057088837338390534
2025,5,1,1,20560.0,19792,768.2689571849442,768.2689571849442,3.736716717825604
2025,6,1,1,20560.0,20702,-142.1171231013177,142.1171231013177,0.6912311434888994
2025,1,1,1,14306.0,13538,768.1009326246513,768.1009326246513,5.369082431320084
2025,1,1,1,808.0,807,1.2755211185321969,1.2755211185321969,0.15786152457081642
2025,2,1,1,15555.0,15732,-177.3108988147069,177.3108988147069,1.1398964886834257
2025,3,1,1,15840.0,15912,-72.26048414974866,72.26048414974866,0.45618992518780727
2025,4,1,1,16001.0,16127,-125.76735077526973,125.76735077526973,0.7859968175443393
2025,5,1,1,16001.0,16312,-311.06104915153264,311.06104915153264,1.9440100565685434
2025,6,1,1,16747.0,16396,350.6517426081082,350.6517426081082,2.093818251675573
2025,1,2,1,38403.0,41290,-2886.9886144555276,2886.9886144555276,7.517612203357881
2025,2,2,1,41573.0,40852,721.3360019212778,721.3360019212778,1.7351069249784183
2025,3,2,1,41666.0,41607,59.28186281384842,59.28186281384842,0.14227874721319161
2025,4,2,1,41666.0,41684,-18.22373826373223,18.22373826373223,0.04373767163570352
2025,5,2,1,42692.0,41713,978.9020734507285,978.9020734507285,2.2929403013462206
2025,6,2,1,46661.0,43660,3001.437172294085,3001.437172294085,6.432432164535876
2025,1,2,1,35419.0,30775,4644.297981619187,4644.297981619187,13.112448069169618
2025,1,2,1,1757.0,1768,-11.393760056034353,11.393760056034353,0.6484780908386086
2025,2,2,1,37976.0,34184,3791.5114618478474,3791.5114618478474,9.983967405329281
2025,2,2,1,1923.0,1976,-53.09919402456558,53.09919402456558,2.7612685400190107
2025,3,2,1,38158.0,34238,3920.1274373769484,3920.1274373769484,10.273409081652467
2025,3,2,1,1923.0,1982,-59.00096981821639,59.00096981821639,3.0681731574735513
2025,4,2,1,38582.0,34277,4304.685117673704,4304.685117673704,11.157236840168222
2025,4,2,1,1923.0,1994,-71.19370129969798,71.19370129969798,3.702220556406551
2025,5,2,1,39362.0,34327,5034.917571377402,5034.917571377402,12.791315409220575
2025,5,2,1,3025.0,3296,-270.84157267641194,270.84157267641194,8.95344041905494
2025,6,2,1,42565.0,39513,3052.494501503388,3052.494501503388,7.171372022796636
2025,6,2,1,3121.0,3512,-391.1497201001607,391.1497201001607,12.532833069534147
2025,1,3,1,9013.0,8951,62.29951403272935,62.29951403272935,0.6912183960138616
2025,2,3,1,10273.0,9998,275.10361848387583,275.10361848387583,2.6779287304962116
2025,3,3,1,10278.0,10174,104.09800388390977,104.09800388390977,1.0128235443073532
2025,4,3,1,10278.0,10191,86.55985730608882,86.55985730608882,0.8421858076093482
2025,5,3,1,10278.0,10191,86.55985730608882,86.55985730608882,0.8421858076093482
2025,6,3,1,10736.0,10456,280.4061530738545,280.4061530738545,2.611830784965113
2025,1,3,1,8621.0,8131,489.9780416651729,489.9780416651729,5.683540675851675
2025,2,3,1,9482.0,9075,407.3732263568745,407.3732263568745,4.296279543945102
2025,3,3,1,9993.0,9585,408.3331401839296,408.3331401839296,4.086191736054534
2025,4,3,1,10011.0,10040,-29.023175515949333,29.023175515949333,0.28991285102336767
2025,5,3,1,10011.0,10075,-64.0726430738523,64.0726430738523,0.640022406091822
2025,6,3,1,10188.0,10239,-51.20108500418792,51.20108500418792,0.502562671811817
2025,1,4,1,3975.0,3981,-6.479298841751643,6.479298841751643,0.16300122872331177
2025,2,4,1,5028.0,5140,-112.01976462836592,112.01976462836592,2.2279189464671023
2025,3,4,1,5028.0,5118,-89.77745360554218,89.77745360554218,1.7855499921547768
2025,4,4,1,5028.0,5118,-90.40172435185195,90.40172435185195,1.7979658781195693
2025,5,4,1,5028.0,5118,-90.40172435185195,90.40172435185195,1.7979658781195693
2025,6,4,1,5028.0,5124,-95.86310640583815,95.86310640583815,1.9065852507127716
2025,1,4,1,3834.0,4030,-195.55147037900178,195.55147037900178,5.100455669770521
2025,2,4,1,4605.0,4313,292.26007105979625,292.26007105979625,6.346581347661156
2025,3,4,1,4654.0,4649,4.990422991987543,4.990422991987543,0.10722868482998589
2025,4,4,1,4654.0,4683,-29.072622971430974,29.072622971430974,0.6246803388790497
2025,5,4,1,4654.0,4684,-30.266158024341166,30.266158024341166,0.6503256988470384
2025,6,4,1,4714.0,4706,7.614582327715652,7.614582327715652,0.16153123308688275
2025,1,0,1,5942.0,6118,-175.80156047306264,175.80156047306264,2.958626059795736
2025,2,0,1,6736.0,6422,314.3041470789349,314.3041470789349,4.666035437632644
2025,3,0,1,6967.0,6863,103.89791030723154,103.89791030723154,1.4912862108114187
2025,4,0,1,6967.0,6955,12.271491152341696,12.271491152341696,0.17613737838871388
2025,5,0,1,6967.0,6955,12.271491152341696,12.271491152341696,0.17613737838871388
2025,6,0,1,7720.0,7142,578.1500778940335,578.1500778940335,7.488990646295771
2025,1,0,1,4898.0,4978,-79.90161258447006,79.90161258447006,1.6313109960079637
2025,1,0,1,309.0,308,0.9104612092916113,0.9104612092916113,0.294647640547447
2025,2,0,1,5442.0,5478,-35.81202881410081,35.81202881410081,0.6580674166501436
2025,3,0,1,5478.0,5499,-20.581074937313133,20.581074937313133,0.3757041792134562
2025,3,0,1,397.0,438,-41.021410685896115,41.021410685896115,10.332849039268542
2025,4,0,1,5478.0,5480,-1.8202592005191036,1.8202592005191036,0.03322853597150609
2025,4,0,1,397.0,438,-40.98238290811838,40.98238290811838,10.323018364765336
2025,5,0,1,5524.0,5478,45.62542261766339,45.62542261766339,0.8259489974233054
2025,5,0,1,397.0,438,-40.98238290811838,40.98238290811838,10.323018364765336
2025,6,0,1,6183.0,6147,35.86676575128422,35.86676575128422,0.580086782327094
2025,6,0,1,397.0,437,-40.16050790811829,40.16050790811829,10.115996954185967
2025,1,1,1,16773.0,15826,947.4960243102287,947.4960243102287,5.648935934598633
2025,2,1,1,18822.0,17572,1249.8555992834663,1249.8555992834663,6.6403974034824484
2025,3,1,1,18822.0,18761,60.9935866907108,60.9935866907108,0.32405475874354905
2025,4,1,1,18822.0,18739,83.46740738589142,83.46740738589142,0.443456632588946
2025,5,1,1,18822.0,18740,82.43189151287515,82.43189151287515,0.4379550075065092
2025,6,1,1,18822.0,18937,-114.549439911214,114.549439911214,0.608593347737828
2025,1,1,1,13412.0,11918,1493.647917386308,1493.647917386308,11.136653126948316
2025,1,1,1,1140.0,994,145.61399278305282,145.61399278305282,12.773157261671301
2025,2,1,1,14709.0,14062,646.7107664706164,646.7107664706164,4.396701111364583
2025,2,1,1,1631.0,1594,36.55234811484797,36.55234811484797,2.2411004362261173
2025,3,1,1,15241.0,14300,940.7387011204482,940.7387011204482,6.172421108329167
2025,3,1,1,1537.0,1592,-55.353247123247,55.353247123247,3.60138237626851
2025,4,1,1,15241.0,14318,922.9733585254198,922.9733585254198,6.055858267340856
2025,4,1,1,1537.0,1593,-55.552718022717954,55.552718022717954,3.6143603137747533
2025,5,1,1,15277.0,14324,952.911363575924,952.911363575924,6.2375555644166
2025,5,1,1,1537.0,1593,-55.79478482165973,55.79478482165973,3.6301096175445497
2025,6,1,1,15696.0,14453,1243.3329654826885,1243.3329654826885,7.921336426367791
2025,1,2,1,36520.0,36930,-409.9482694289545,409.9482694289545,1.1225308582391964
2025,2,2,1,38403.0,38013,390.25080177791097,390.25080177791097,1.0161987391034841
2025,3,2,1,41233.0,39111,2122.4594931625543,2122.4594931625543,5.147477731822944
2025,4,2,1,41233.0,40757,476.3950502236403,476.3950502236403,1.1553732452735437
2025,5,2,1,41565.0,40791,774.3824327052862,774.3824327052862,1.8630637139547366
2025,6,2,1,42836.0,42058,777.6461282820019,777.6461282820019,1.8154032315855866
2025,1,2,1,31524.0,29438,2085.7666846453394,2085.7666846453394,6.616440441077717
2025,1,2,1,2008.0,1948,59.58589646464725,59.58589646464725,2.967425122741397
2025,2,2,1,35234.0,32050,3184.0066072494847,3184.0066072494847,9.036744642247502
2025,2,2,1,2532.0,2324,208.06347763347867,208.06347763347867,8.21735693655129
2025,3,2,1,35234.0,32132,3102.371495394167,3102.371495394167,8.80505050631256
2025,3,2,1,2532.0,2323,208.500699855701,208.500699855701,8.234624796828632
2025,4,2,1,35647.0,32202,3444.623929077072,3444.623929077072,9.663152380500664
2025,4,2,1,2532.0,2323,209.14151334776443,209.14151334776443,8.259933386562576
2025,5,2,1,35676.0,32246,3429.7072624104076,3429.7072624104076,9.613485991732277
2025,5,2,1,2532.0,2323,209.20765091390194,209.20765091390194,8.262545454735463
2025,6,2,1,39231.0,33972,5259.499693115293,5259.499693115293,13.40648898349594
2025,6,2,1,2532.0,2323,208.99035924723512,208.99035924723512,8.253963635356836
2025,1,3,1,9005.0,8121,883.678737517801,883.678737517801,9.81320086083066
2025,2,3,1,9591.0,9327,264.49522399584566,264.49522399584566,2.757743968260303
2025,3,3,1,9994.0,9793,201.46155506671312,201.46155506671312,2.015825045694548
2025,4,3,1,9994.0,10156,-162.1412141517285,162.1412141517285,1.6223855728610015
2025,5,3,1,9994.0,10157,-162.9826724850609,162.9826724850609,1.6308052079753943
2025,6,3,1,10273.0,10197,75.9113418971956,75.9113418971956,0.7389403474855991
2025,1,3,1,8498.0,7912,585.731395982003,585.731395982003,6.892579383172547
2025,2,3,1,9302.0,8940,362.35040449452026,362.35040449452026,3.8954031874276525
2025,3,3,1,9676.0,9468,208.18590115452025,208.18590115452025,2.1515698755117842
2025,4,3,1,9676.0,9759,-83.18230506088184,83.18230506088184,0.8596765715262695
2025,5,3,1,9676.0,9758,-82.1268028460654,82.1268028460654,0.8487681153996011
2025,6,3,1,10004.0,9858,145.7318054499974,145.7318054499974,1.4567353603558317
2025,1,4,1,4734.0,3705,1029.3742120904913,1029.3742120904913,21.744279934315404
2025,2,4,1,4967.0,4795,171.74964637299763,171.74964637299763,3.457814503180947
2025,3,4,1,4967.0,4857,109.67441826432696,109.67441826432696,2.2080615716594916
2025,4,4,1,4967.0,4854,112.67969552210434,112.67969552210434,2.2685664490055233
2025,5,4,1,4967.0,4855,111.78406060146972,111.78406060146972,2.25053474132212
2025,6,4,1,4967.0,4870,97.14262796049479,97.14262796049479,1.9557605790315038
2025,1,4,1,3953.0,3167,786.3588261042141,786.3588261042141,19.89270999504716
2025,2,4,1,4574.0,3906,668.0935915978862,668.0935915978862,14.606331254872895
2025,3,4,1,4629.0,4516,112.50502725659771,112.50502725659771,2.4304391284639815
2025,4,4,1,4629.0,4553,75.63142760074697,75.63142760074697,1.6338610412777486
